1.570751067e-07 0 0 0 0 0 0 0 0 0 
1.756520021e-07 0 0 0 0 0 0 0 0 0 
1.603587213e-07 0 0 0 0 0 0 0 0 0 
1.374503325e-07 1.085498878e-08 1.085498878e-08 0 0 0 0 0 0 0 
1.493761559e-07 1.085498878e-08 1.085498878e-08 4.770329351e-08 0 1.192582338e-08 0 0 0 0 
1.493761559e-07 2.909313273e-08 1.085498878e-08 4.770329351e-08 0 1.192582338e-08 0 0 0 0 
1.493761559e-07 2.909313273e-08 2.848165589e-08 4.770329351e-08 0 1.192582338e-08 0 0 0 0 
7.189904799e-08 2.909313273e-08 2.848165589e-08 4.770329351e-08 1.228009592e-08 1.192582338e-08 0 0 1.228009592e-08 0 
5.374540381e-08 4.664800051e-08 2.848165589e-08 4.770329351e-08 1.228009592e-08 1.192582338e-08 0 0 1.228009592e-08 1.755486778e-08 
4.176078708e-08 4.664800051e-08 2.848165589e-08 4.770329351e-08 1.228009592e-08 1.192582338e-08 0 0 1.228009592e-08 1.755486778e-08 
4.176078708e-08 3.579301173e-08 2.742074961e-08 5.7497376e-08 1.228009592e-08 1.192582338e-08 1.958816499e-08 0 1.228009592e-08 1.755486778e-08 
2.983496371e-08 3.579301173e-08 4.423563484e-08 9.794082497e-09 1.228009592e-08 0 1.958816499e-08 0 1.228009592e-08 1.755486778e-08 
4.175964311e-08 2.947954718e-08 4.423563484e-08 9.794082497e-09 1.228009592e-08 0 1.958816499e-08 0 1.228009592e-08 1.755486778e-08 
4.88932983e-08 4.374685757e-08 2.660896773e-08 9.794082497e-09 1.228009592e-08 0 1.958816499e-08 0 1.228009592e-08 1.755486778e-08 
3.661320237e-08 6.608004607e-08 2.660896773e-08 9.794082497e-09 0 0 1.958816499e-08 0 7.444396337e-09 1.755486778e-08 
6.347682151e-08 7.390716965e-08 4.564546125e-08 9.794082497e-09 0 0 3.227916068e-08 6.345497841e-09 7.444396337e-09 0 
6.828945891e-08 7.390716965e-08 6.008337294e-08 1.46067199e-08 0 0 4.190443548e-08 6.345497841e-09 7.444396337e-09 0 
6.828945891e-08 9.693834053e-08 6.410799358e-08 4.8126374e-09 4.606234378e-09 0 2.231627048e-08 1.095173222e-08 7.444396337e-09 0 
6.828945891e-08 1.016210968e-07 4.729310835e-08 4.8126374e-09 4.606234378e-09 0 2.231627048e-08 1.095173222e-08 7.444396337e-09 4.682756278e-09 
5.636477951e-08 8.96964174e-08 4.729310835e-08 4.8126374e-09 2.271351462e-08 0 2.955918278e-08 1.095173222e-08 7.444396337e-09 4.682756278e-09 
4.923112432e-08 9.951909214e-08 5.130810595e-08 8.827635004e-09 2.271351462e-08 0 6.167916362e-08 1.496672982e-08 7.444396337e-09 8.697753882e-09 
4.923112432e-08 7.718590364e-08 5.489268215e-08 8.827635004e-09 2.271351462e-08 0 1.262015356e-07 2.930503459e-08 3.584576191e-09 8.697753882e-09 
1.433917214e-08 6.609371437e-08 4.061945599e-08 8.827635004e-09 2.271351462e-08 0 1.182738073e-07 2.295953675e-08 3.584576191e-09 8.697753882e-09 
2.498313937e-08 7.63981178e-08 2.61815443e-08 4.014997604e-09 2.271351462e-08 0 1.241051371e-07 2.295953675e-08 1.904118082e-08 8.697753882e-09 
4.885067386e-08 7.041518556e-08 1.236284116e-08 4.014997604e-09 1.810728025e-08 0 1.241051371e-07 1.835330237e-08 2.24508285e-08 8.697753882e-09 
6.600369521e-08 7.716777617e-08 1.808051461e-08 9.73267105e-09 1.810728025e-08 0 1.241051371e-07 1.835330237e-08 2.24508285e-08 4.014997604e-09 
7.899062179e-08 8.14967517e-08 2.240949014e-08 9.73267105e-09 0 0 1.168622248e-07 1.835330237e-08 2.24508285e-08 4.014997604e-09 
7.899062179e-08 7.094924419e-08 3.645112935e-08 3.731678788e-08 0 0 8.474224395e-08 2.336662318e-08 3.147914691e-08 0 
1.118202359e-07 7.642084654e-08 3.286655316e-08 3.731678788e-08 0 0 2.0219872e-08 9.02831841e-09 4.430937775e-08 0 
1.19031663e-07 7.552141414e-08 2.810328579e-08 3.731678788e-08 0 0 1.545660463e-08 9.02831841e-09 4.430937775e-08 0 
1.158129511e-07 6.521701071e-08 5.665836816e-08 4.139608529e-08 0 0 0 9.02831841e-09 2.885277312e-08 0 
1.00155071e-07 4.816877208e-08 6.076319536e-08 4.139608529e-08 4.104827208e-09 0 0 9.02831841e-09 2.544312545e-08 0 
9.258134221e-08 5.110236348e-08 5.504552192e-08 3.567841184e-08 4.104827208e-09 0 1.915858507e-08 9.02831841e-09 2.544312545e-08 0 
9.644219493e-08 5.098533278e-08 5.071654639e-08 3.567841184e-08 4.104827208e-09 0 1.915858507e-08 9.02831841e-09 2.965507027e-08 0 
1.206110889e-07 5.815904939e-08 3.611260878e-08 4.079297408e-09 4.104827208e-09 0 2.951668218e-08 0 3.443754869e-08 0 
9.623475401e-08 6.959400548e-08 3.611260878e-08 4.079297408e-09 4.104827208e-09 0 2.951668218e-08 0 1.802274165e-08 0 
7.949679213e-08 6.322123599e-08 3.611260878e-08 7.588097515e-09 4.104827208e-09 7.017600215e-09 2.951668218e-08 0 1.802274165e-08 0 
9.758230541e-08 7.231825779e-08 1.058986702e-08 3.508800108e-09 4.104827208e-09 7.017600215e-09 2.951668218e-08 3.032340601e-09 1.802274165e-08 0 
1.082296452e-07 7.467538207e-08 6.485039807e-09 1.529442122e-08 0 7.017600215e-09 2.951668218e-08 3.032340601e-09 1.802274165e-08 0 
1.111870428e-07 6.281378186e-08 1.149971597e-08 1.529442122e-08 0 7.017600215e-09 1.035809711e-08 3.032340601e-09 1.802274165e-08 0 
1.061526557e-07 6.805255077e-08 1.149971597e-08 1.765709966e-08 0 1.410563552e-08 1.035809711e-08 3.032340601e-09 1.617347526e-08 0 
9.287185471e-08 5.386921233e-08 8.047016767e-09 1.765709966e-08 8.710474374e-09 1.410563552e-08 0 3.032340601e-09 1.32507714e-08 0 
8.996456253e-08 4.43573031e-08 8.047016767e-09 1.765709966e-08 1.240779898e-08 1.410563552e-08 0 3.032340601e-09 1.50994337e-08 0 
9.755493023e-08 4.493007058e-08 9.944608692e-09 1.604589147e-08 1.240779898e-08 7.088035302e-09 0 3.032340601e-09 1.50994337e-08 0 
7.680364738e-08 4.540517194e-08 1.169832967e-08 1.604589147e-08 1.240779898e-08 7.088035302e-09 2.393030789e-09 2.393030789e-09 1.50994337e-08 0 
6.312046251e-08 5.33956663e-08 1.687213899e-08 4.260270359e-09 1.240779898e-08 7.088035302e-09 2.393030789e-09 2.393030789e-09 1.50994337e-08 0 
5.992026532e-08 5.400049246e-08 2.430611978e-08 4.260270359e-09 1.240779898e-08 1.020019954e-08 2.393030789e-09 2.393030789e-09 3.066025465e-08 0 
5.669704553e-08 4.669732182e-08 4.363400688e-08 1.897591925e-09 1.240779898e-08 3.112164241e-09 4.540573885e-09 2.393030789e-09 3.903529195e-08 0 
4.580895257e-08 4.016446604e-08 5.181560857e-08 5.988392766e-09 3.697324605e-09 3.112164241e-09 6.585974306e-09 8.529232178e-09 3.223799983e-08 0 
4.802040619e-08 3.53556303e-08 7.250211631e-08 5.988392766e-09 2.585813468e-09 3.112164241e-09 6.585974306e-09 1.111504565e-08 3.556096446e-08 0 
4.820060186e-08 3.035545047e-08 7.060452439e-08 4.090800841e-09 7.766189216e-09 5.702352114e-09 6.585974306e-09 1.111504565e-08 4.592171595e-08 0 
5.008394106e-08 2.765660513e-08 8.643829525e-08 4.090800841e-09 7.766189216e-09 5.702352114e-09 1.106622134e-08 8.722014856e-09 4.821280848e-08 0 
5.670101392e-08 2.123928056e-08 8.715992702e-08 4.090800841e-09 7.766189216e-09 5.702352114e-09 1.106622134e-08 1.265230891e-08 5.01779555e-08 0 
6.793674499e-08 2.373772264e-08 7.845167436e-08 4.090800841e-09 7.766189216e-09 2.590187874e-09 1.293642349e-08 1.639271322e-08 5.144895405e-08 0 
6.31284145e-08 2.348110049e-08 6.290562915e-08 4.090800841e-09 1.532987299e-08 6.372029761e-09 1.457072228e-08 1.639271322e-08 4.071123832e-08 0 
6.31284145e-08 3.044478777e-08 5.472402747e-08 2.321229177e-09 1.532987299e-08 6.372029761e-09 1.252532186e-08 1.257774101e-08 3.662043748e-08 2.321229177e-09 
6.319331953e-08 3.959249335e-08 3.599310615e-08 2.321229177e-09 1.274405952e-08 6.372029761e-09 1.252532186e-08 1.390310039e-08 3.535998339e-08 2.321229177e-09 
