7.98201927e-06 1.363477921e-06 7.497072474e-08 
7.702559651e-06 1.302966427e-06 7.400527977e-08 
7.603803094e-06 1.231763093e-06 8.190283296e-08 
7.380274253e-06 1.220126226e-06 7.503564246e-08 
7.143270198e-06 1.200234319e-06 7.784693119e-08 
6.994023611e-06 1.163775689e-06 7.998142796e-08 
6.978514713e-06 9.915034086e-07 7.288927151e-08 
6.256923176e-06 7.319836673e-07 7.147796412e-08 
6.009915913e-06 6.907980524e-07 7.112529943e-08 
5.857772067e-06 6.832632461e-07 6.040754995e-08 
5.717917247e-06 5.860861815e-07 6.347459751e-08 
5.452659285e-06 6.288058379e-07 6.733036173e-08 
5.480159806e-06 6.400256487e-07 7.041884231e-08 
5.383457717e-06 7.461786221e-07 7.435951233e-08 
6.199683997e-06 8.451404239e-07 1.599465388e-07 
6.223632551e-06 8.193146641e-07 1.572661985e-07 
6.486303131e-06 8.543148462e-07 1.678683062e-07 
6.597923727e-06 8.606673175e-07 1.679979696e-07 
6.845804429e-06 8.720461843e-07 1.678575115e-07 
6.981906933e-06 9.766292156e-07 1.701988402e-07 
6.972877015e-06 8.68508185e-07 1.670461692e-07 
6.641661132e-06 8.440916629e-07 7.978222629e-08 
7.076042168e-06 1.02445739e-06 9.610361472e-08 
6.915623609e-06 9.2345858e-07 9.411527862e-08 
6.810963376e-06 1.032412456e-06 9.847451565e-08 
6.766377932e-06 1.025356109e-06 9.424512726e-08 
6.707337629e-06 1.060038293e-06 9.752698002e-08 
6.765363651e-06 1.065811351e-06 1.091132066e-07 
7.293944301e-06 1.216137313e-06 1.180894473e-07 
7.232752458e-06 1.059439472e-06 1.011462446e-07 
7.289894711e-06 1.22690927e-06 9.833341709e-08 
7.508543019e-06 1.181437946e-06 1.053784311e-07 
7.572766728e-06 1.180409445e-06 1.110916682e-07 
7.540592183e-06 1.084125277e-06 9.788172457e-08 
7.402711422e-06 1.148225506e-06 8.465075954e-08 
6.674231762e-06 9.448033893e-07 7.819567673e-08 
6.672087888e-06 9.805220153e-07 8.5291562e-08 
6.599469543e-06 8.932473016e-07 8.028092578e-08 
6.67016645e-06 8.986427166e-07 1.028975863e-07 
6.871616019e-06 9.10045076e-07 1.101547278e-07 
6.7754708e-06 8.868692833e-07 1.18233148e-07 
6.972569736e-06 8.449388084e-07 1.264612242e-07 
6.899871291e-06 8.728962289e-07 1.283233182e-07 
6.76867577e-06 8.424269059e-07 1.338245441e-07 
6.826990882e-06 9.153524892e-07 1.389624537e-07 
6.77595712e-06 9.599178757e-07 1.235746987e-07 
6.72392233e-06 1.010329364e-06 1.249371136e-07 
6.937140045e-06 1.05208343e-06 1.267332702e-07 
7.154125927e-06 1.102199617e-06 1.631750156e-07 
7.480815709e-06 1.122958679e-06 1.732239109e-07 
7.470308511e-06 1.132889882e-06 1.672863661e-07 
7.417146922e-06 1.047320382e-06 1.754244059e-07 
7.638536837e-06 9.877215104e-07 1.758819833e-07 
7.506391544e-06 9.136376694e-07 1.810074082e-07 
7.899632432e-06 9.439077482e-07 2.057894213e-07 
7.748617073e-06 9.085788162e-07 1.695270687e-07 
7.709293381e-06 9.165263707e-07 1.677797264e-07 
7.841837162e-06 9.421071679e-07 1.704981979e-07 
7.858165061e-06 9.019382625e-07 1.627618066e-07 
8.170136165e-06 9.995811183e-07 1.511205992e-07 
8.371820253e-06 1.104262424e-06 1.516567808e-07 
8.018704258e-06 1.07128426e-06 1.219761298e-07 
8.080124839e-06 1.105154037e-06 1.210065465e-07 
8.106487193e-06 1.167125268e-06 1.247953654e-07 
8.405360404e-06 1.223636608e-06 1.368725719e-07 
8.705596818e-06 1.29521082e-06 1.458331391e-07 
8.564106988e-06 1.288230903e-06 1.477537158e-07 
8.64961638e-06 1.268358704e-06 1.454349672e-07 
9.164102591e-06 1.322724058e-06 1.657392009e-07 
9.650067893e-06 1.349168721e-06 1.674838472e-07 
9.55878191e-06 1.355583225e-06 1.531055836e-07 
9.519297886e-06 1.450318012e-06 1.600639712e-07 
9.430470787e-06 1.475954199e-06 1.561213543e-07 
9.285167965e-06 1.411390778e-06 1.625723596e-07 
8.979170746e-06 1.355413701e-06 1.472422418e-07 
8.526013192e-06 1.419043429e-06 1.401386517e-07 
8.221534245e-06 1.378798369e-06 1.408261891e-07 
8.266465232e-06 1.311064466e-06 1.441360545e-07 
8.148798185e-06 1.164330635e-06 1.31258052e-07 
8.19772978e-06 1.171800753e-06 1.344951345e-07 
8.326049218e-06 1.233206717e-06 1.352164714e-07 
8.439104282e-06 1.247642639e-06 1.407227178e-07 
8.537900742e-06 1.163320137e-06 1.492515511e-07 
8.586170874e-06 1.131986802e-06 1.542760383e-07 
8.933302265e-06 1.172518564e-06 1.653253108e-07 
9.087723551e-06 1.197625376e-06 1.726815983e-07 
9.28904605e-06 1.197434707e-06 1.793641086e-07 
9.219499719e-06 1.155536186e-06 1.783849157e-07 
9.393653792e-06 1.228838796e-06 1.897524413e-07 
9.623898092e-06 1.272880525e-06 1.799669198e-07 
9.581512911e-06 1.399177043e-06 1.761089631e-07 
9.423403104e-06 1.354841921e-06 1.796772803e-07 
9.470590547e-06 1.346393073e-06 1.634745266e-07 
9.541626891e-06 1.3760941e-06 1.577407858e-07 
9.801358049e-06 1.439731201e-06 1.628046005e-07 
9.995112902e-06 1.431373497e-06 1.599604462e-07 
9.932571109e-06 1.393890411e-06 1.635468416e-07 
1.012149577e-05 1.346290446e-06 1.728062041e-07 
1.022414952e-05 1.546022174e-06 1.63269328e-07 
1.033510944e-05 1.669145604e-06 1.970594984e-07 
1.028268824e-05 1.681639739e-06 2.049122482e-07 
1.029756589e-05 1.663676552e-06 2.018688191e-07 
1.032048671e-05 1.70282494e-06 2.135089017e-07 
1.060572946e-05 1.830272302e-06 2.233727575e-07 
1.0688458e-05 1.832944512e-06 2.345313135e-07 
1.077650787e-05 1.73143269e-06 2.422510619e-07 
1.103702185e-05 1.806306841e-06 2.540733602e-07 
1.133073744e-05 1.815699501e-06 2.591758001e-07 
1.144780033e-05 1.876657961e-06 2.686694143e-07 
1.152905692e-05 1.931720947e-06 2.650378852e-07 
1.169288108e-05 1.961746485e-06 2.776528285e-07 
1.257975743e-05 2.441823247e-06 3.176308577e-07 
1.280319235e-05 2.511482486e-06 3.211130775e-07 
1.282295852e-05 2.503331692e-06 3.086301246e-07 
1.317314413e-05 2.68136679e-06 3.336484521e-07 
1.345262003e-05 2.793509209e-06 3.45136637e-07 
1.371916356e-05 2.812947774e-06 3.601620071e-07 
1.366094927e-05 2.866049434e-06 3.535173891e-07 
1.30087336e-05 2.503426133e-06 3.189414092e-07 
1.302573751e-05 2.494483981e-06 3.182679101e-07 
1.297078649e-05 2.471226058e-06 3.053353989e-07 
1.284669919e-05 2.417102353e-06 2.89571383e-07 
1.285592563e-05 2.436062167e-06 2.986759528e-07 
1.26775259e-05 2.421123554e-06 2.921356424e-07 
1.249153502e-05 2.31287949e-06 2.846304901e-07 
1.260310091e-05 2.320654078e-06 2.753545293e-07 
1.281043127e-05 2.422663394e-06 2.788805915e-07 
1.256859845e-05 2.395305598e-06 2.779896237e-07 
1.222906121e-05 2.385839122e-06 2.729631063e-07 
1.200485284e-05 2.335532112e-06 2.515725705e-07 
1.194858981e-05 2.293912449e-06 2.526185016e-07 
1.187856846e-05 2.301198151e-06 2.540647829e-07 
1.156543671e-05 2.230751453e-06 2.446856391e-07 
1.127669267e-05 2.091404667e-06 2.379760612e-07 
1.163258587e-05 2.124016289e-06 2.464222218e-07 
1.15578232e-05 2.034255333e-06 2.323289335e-07 
1.148899186e-05 2.065662199e-06 2.312977208e-07 
1.149799508e-05 2.143683413e-06 2.223410129e-07 
1.168152565e-05 2.189365059e-06 2.151734882e-07 
1.185687909e-05 2.255902781e-06 2.254031232e-07 
1.170322737e-05 2.286209435e-06 2.208578037e-07 
1.14941474e-05 2.220718898e-06 2.09776301e-07 
1.152596984e-05 2.255697707e-06 2.13520711e-07 
1.150598148e-05 2.178657366e-06 2.150300905e-07 
1.162444447e-05 2.171868248e-06 2.175934648e-07 
1.133866642e-05 2.173164928e-06 2.26620825e-07 
1.118901543e-05 2.163521815e-06 2.288108395e-07 
1.110890701e-05 2.147328457e-06 2.289643959e-07 
1.101254981e-05 2.214919537e-06 2.254332807e-07 
1.08070326e-05 2.187214104e-06 2.131781948e-07 
1.043249592e-05 2.103752926e-06 2.004865982e-07 
1.005805877e-05 2.007149744e-06 1.905693239e-07 
1.003454755e-05 1.935012749e-06 1.737067602e-07 
9.636452757e-06 1.854218453e-06 1.54427188e-07 
9.481846454e-06 1.7919988e-06 1.522398634e-07 
9.179148167e-06 1.719871924e-06 1.463596411e-07 
8.981960751e-06 1.654685564e-06 1.501773121e-07 
8.837425022e-06 1.653848472e-06 1.484548144e-07 
8.67862218e-06 1.618858862e-06 1.449178931e-07 
