4.532607107e-07 2.016204244e-07 1.110071022e-07 1.81148625e-08 3.468813503e-08 6.340201963e-08 9.057431249e-09 0 1.156271168e-08 0 
4.239624332e-07 1.919732718e-07 8.880568174e-08 3.494317866e-08 2.775050802e-08 5.072161571e-08 7.245945e-09 0 9.250169342e-09 0 
3.64006933e-07 1.97444896e-07 8.470964019e-08 2.911931555e-08 2.312542335e-08 4.226801309e-08 6.0382875e-09 0 7.708474451e-09 0 
3.288380362e-07 1.944866236e-07 7.260826302e-08 4.179150689e-08 1.982179145e-08 3.622972551e-08 5.175675e-09 0 6.607263815e-09 0 
2.860802785e-07 1.789076554e-07 4.672988853e-08 3.144015689e-08 1.982179145e-08 0 0 0 1.04825271e-08 0 
2.81258101e-07 1.806927418e-07 2.030083327e-08 3.144015689e-08 0 0 0 0 3.875263285e-09 0 
1.755687019e-07 1.751301418e-07 9.175633206e-09 3.144015689e-08 0 0 0 0 3.875263285e-09 0 
1.711838006e-07 1.450984643e-07 9.175633206e-09 3.144015689e-08 0 0 0 0 3.875263285e-09 0 
1.273596116e-07 1.231863698e-07 9.175633206e-09 1.683209356e-08 0 0 0 0 3.875263285e-09 0 
1.875927974e-07 9.107165308e-08 0 1.683209356e-08 0 0 0 0 3.875263285e-09 0 
1.707607039e-07 7.270284945e-08 0 0 0 0 0 0 3.875263285e-09 0 
1.473775088e-07 5.31949159e-08 0 0 0 0 0 0 0 2.298834545e-08 
2.340919128e-07 1.837351046e-08 1.519197618e-08 0 0 0 0 0 0 1.445241549e-07 
2.340919128e-07 1.837351046e-08 1.519197618e-08 0 0 0 0 0 0 1.445241549e-07 
2.121716644e-07 2.810637361e-08 1.519197618e-08 0 0 0 0 0 0 1.445241549e-07 
2.560623764e-07 2.810637361e-08 3.713733219e-08 0 0 0 0 0 0 1.518392736e-07 
2.266878413e-07 6.814065756e-08 4.514418909e-08 0 0 0 0 0 0 1.518392736e-07 
2.508354535e-07 1.143860666e-07 4.514418909e-08 0 0 0 0 0 4.829522433e-09 1.56668796e-07 
