1.287584972e-08 7.309288036e-10 2.367033258e-08 
1.592308898e-08 2.420631817e-09 4.785151564e-08 
1.735239952e-08 2.017193181e-09 6.056426664e-08 
2.087077305e-08 1.729022727e-09 7.822532933e-08 
2.152476064e-08 1.759499792e-09 9.745539512e-08 
2.446967226e-08 1.881336658e-09 1.243390658e-07 
3.771865766e-08 1.797301895e-09 1.634689174e-07 
7.567289449e-08 2.0300969e-09 2.158713487e-07 
3.685020563e-07 2.098682418e-09 2.381017237e-07 
8.771849918e-07 2.292141445e-09 2.63849066e-07 
1.444018845e-06 4.368117915e-09 2.748574092e-07 
2.12721348e-06 5.577417686e-09 2.93156264e-07 
2.733969828e-06 5.411924952e-09 3.078076491e-07 
3.343827753e-06 1.68199129e-08 2.98217135e-07 
3.92729167e-06 1.707183873e-08 2.702886397e-07 
4.142179445e-06 1.689501104e-08 3.002096715e-07 
4.038682001e-06 1.697829848e-08 4.884703202e-07 
3.847164602e-06 1.526948336e-08 8.317282984e-07 
3.553470216e-06 1.398266309e-08 1.368987822e-06 
3.272161393e-06 1.492115802e-08 2.068621364e-06 
2.987219399e-06 5.125326068e-09 2.854091999e-06 
2.633722975e-06 5.718421165e-09 3.566576644e-06 
2.36192789e-06 5.544378099e-09 4.068088742e-06 
2.185949305e-06 1.207323685e-08 4.308278384e-06 
2.024184791e-06 1.416795586e-08 4.277790952e-06 
1.854151589e-06 2.057733615e-08 4.023712368e-06 
1.679620238e-06 3.799349743e-08 3.554643367e-06 
1.538420796e-06 5.526782314e-08 3.027669079e-06 
1.435717845e-06 2.185860469e-07 2.505051335e-06 
1.366129579e-06 5.840658725e-07 2.164989366e-06 
1.294296291e-06 1.025571546e-06 1.901588738e-06 
1.236127754e-06 1.538733785e-06 1.760958639e-06 
1.183415553e-06 2.023452057e-06 1.638682956e-06 
1.24382843e-06 2.576845073e-06 1.543417625e-06 
1.204189337e-06 3.17802265e-06 1.420365915e-06 
1.243136954e-06 3.636516405e-06 1.367079449e-06 
1.253350157e-06 3.749826614e-06 1.290466262e-06 
1.257099533e-06 3.722989049e-06 1.247443574e-06 
1.2390739e-06 3.518029968e-06 1.161877045e-06 
1.217326209e-06 3.299328422e-06 1.094920037e-06 
1.162432747e-06 2.998322446e-06 1.035564399e-06 
1.144194909e-06 2.589222942e-06 9.921073537e-07 
1.086177885e-06 2.177124884e-06 9.441405138e-07 
1.042344934e-06 1.901630656e-06 8.94889979e-07 
1.038584644e-06 1.66662606e-06 8.461042203e-07 
1.057190048e-06 1.506309494e-06 8.426235598e-07 
1.058127785e-06 1.36729102e-06 8.22507429e-07 
1.042651742e-06 1.220177239e-06 8.005920011e-07 
1.051902132e-06 1.177414797e-06 7.893013674e-07 
1.054915288e-06 1.117789327e-06 7.764873772e-07 
1.079366882e-06 1.039668135e-06 7.809239833e-07 
