6.089549515e-06 5.528543495e-06 5.048373461e-06 1.274715008e-06 7.354823087e-07 0 
6.465447963e-06 5.643669705e-06 4.886891507e-06 1.235799264e-06 7.713714e-07 0 
6.187205697e-06 5.659843867e-06 4.813714798e-06 1.253267369e-06 7.524938143e-07 0 
6.321244622e-06 5.755896122e-06 4.960771841e-06 1.152616611e-06 7.741987328e-07 0 
6.034638805e-06 5.586146017e-06 5.228959708e-06 9.507704622e-07 9.357909464e-07 0 
5.905702015e-06 4.931780495e-06 5.420579003e-06 9.368630214e-07 8.249614081e-07 0 
5.79766119e-06 4.537464909e-06 4.930158963e-06 9.458889606e-07 6.568714923e-07 0 
5.565407199e-06 4.449786762e-06 4.794420582e-06 1.006364487e-06 5.85186605e-07 0 
5.098186388e-06 4.392473654e-06 4.651354142e-06 1.007065545e-06 4.733298817e-07 0 
5.710571746e-06 4.787962683e-06 4.653026573e-06 9.68260159e-07 4.946941071e-07 0 
5.605958222e-06 4.639784363e-06 4.529734107e-06 9.386244934e-07 5.470301352e-07 0 
5.562432144e-06 4.078587446e-06 4.196566026e-06 8.950949767e-07 4.616457007e-07 0 
6.154362999e-06 4.006204823e-06 3.773087818e-06 6.760838249e-07 4.995941154e-07 0 
6.224981299e-06 4.418205728e-06 3.978490538e-06 5.210401558e-07 5.376029262e-07 0 
6.643801563e-06 4.483923021e-06 4.245590097e-06 7.251586283e-07 7.042944422e-07 0 
6.704606871e-06 4.564225297e-06 4.072234203e-06 8.567953346e-07 7.385910976e-07 0 
6.734444599e-06 4.321830082e-06 3.957731289e-06 8.611238148e-07 7.496431635e-07 0 
6.936135573e-06 4.552305784e-06 3.790700703e-06 1.144341041e-06 6.952659411e-07 0 
6.730463026e-06 4.940113708e-06 4.133759733e-06 1.217860228e-06 5.73811101e-07 0 
6.394164887e-06 5.001029811e-06 4.247953419e-06 1.25588731e-06 5.883143095e-07 0 
6.304616363e-06 4.588745014e-06 4.192240762e-06 1.341563055e-06 6.182075002e-07 0 
6.578354065e-06 4.355790582e-06 3.872334478e-06 1.212533838e-06 5.138913569e-07 0 
6.799828757e-06 4.308363746e-06 3.837969546e-06 1.15939151e-06 5.538419511e-07 0 
7.11973215e-06 4.420259269e-06 3.642886895e-06 1.284511995e-06 5.565382821e-07 0 
6.89751544e-06 4.300421844e-06 3.715761003e-06 9.383745813e-07 6.422150096e-07 0 
7.373725761e-06 3.988388601e-06 3.402165216e-06 8.821380797e-07 6.349256978e-07 0 
7.388003788e-06 4.147657689e-06 3.227901711e-06 9.596214901e-07 6.295749375e-07 0 
7.528550213e-06 4.225783869e-06 3.194242156e-06 9.310626987e-07 6.677206151e-07 0 
7.765958734e-06 4.584060045e-06 3.304742742e-06 9.573611115e-07 8.665208173e-07 0 
7.939805398e-06 5.001617053e-06 3.339797396e-06 8.920367601e-07 8.593194382e-07 0 
7.376026003e-06 5.186971423e-06 3.53070709e-06 8.249478672e-07 9.612580608e-07 0 
7.278800305e-06 5.184380728e-06 3.530371324e-06 9.819603731e-07 8.801583249e-07 0 
6.875660932e-06 5.511713685e-06 3.644230641e-06 1.04183206e-06 9.198548574e-07 0 
7.829561192e-06 5.400669904e-06 3.812959936e-06 9.65460913e-07 1.02871875e-06 0 
7.7913528e-06 5.60951256e-06 3.941064149e-06 1.030941129e-06 9.928029507e-07 0 
7.473661624e-06 5.670091338e-06 3.832204357e-06 1.0839934e-06 8.694487365e-07 0 
7.387543714e-06 5.395020318e-06 4.048245501e-06 1.232390381e-06 8.700156522e-07 0 
7.414815627e-06 5.145732497e-06 4.233758838e-06 1.219781195e-06 8.574064663e-07 0 
7.594098731e-06 5.201610163e-06 4.375993253e-06 1.20281829e-06 9.315667252e-07 0 
7.688979037e-06 4.900549064e-06 4.519388085e-06 1.215996893e-06 8.968660999e-07 0 
6.873350685e-06 5.06038951e-06 4.419979632e-06 1.236531359e-06 8.221337323e-07 0 
6.73982426e-06 4.845587975e-06 4.282288046e-06 1.11094846e-06 8.014686971e-07 0 
6.832709135e-06 4.752775469e-06 4.252049199e-06 1.03684621e-06 7.249604924e-07 0 
6.568079893e-06 4.665108301e-06 4.189422758e-06 9.187392282e-07 7.159005041e-07 0 
6.736108389e-06 5.077224062e-06 3.886565634e-06 9.508988796e-07 6.626657653e-07 5.337149389e-09 
6.83071156e-06 5.336124007e-06 3.9577868e-06 9.202923203e-07 7.543347838e-07 5.337149389e-09 
6.758733694e-06 5.537947085e-06 4.673399579e-06 8.808071519e-07 7.933184634e-07 5.337149389e-09 
6.792330688e-06 5.714172663e-06 4.801622448e-06 1.024677626e-06 7.983671172e-07 5.337149389e-09 
7.105109944e-06 6.021414915e-06 5.084284307e-06 1.208380825e-06 8.405699451e-07 5.337149389e-09 
6.699391958e-06 5.915080497e-06 5.233800234e-06 1.179593271e-06 9.127852211e-07 5.337149389e-09 
7.098279184e-06 6.501891936e-06 5.298965724e-06 1.173554852e-06 1.002477705e-06 5.337149389e-09 
6.903825449e-06 6.458549966e-06 5.402140232e-06 1.111600105e-06 1.032719475e-06 0 
6.838491767e-06 6.384165252e-06 5.26475625e-06 1.097361803e-06 8.705807245e-07 0 
6.953169434e-06 6.405262541e-06 4.302010016e-06 1.163498829e-06 8.339980785e-07 0 
6.787824337e-06 6.326618534e-06 4.287848794e-06 1.02765091e-06 8.021206465e-07 0 
6.472818573e-06 6.020192814e-06 3.961100804e-06 8.630385407e-07 7.972335904e-07 3.471808999e-09 
6.55362237e-06 6.157225146e-06 3.895461597e-06 7.934606978e-07 8.240048105e-07 3.471808999e-09 
6.070369376e-06 5.738774819e-06 3.705108708e-06 7.707800925e-07 7.508152058e-07 3.471808999e-09 
6.431318005e-06 5.776927602e-06 3.629508261e-06 8.530681522e-07 7.130436066e-07 3.471808999e-09 
6.456253037e-06 5.704231756e-06 3.532375948e-06 8.952173524e-07 7.367492896e-07 3.471808999e-09 
6.733892081e-06 6.00514373e-06 3.9284478e-06 9.232829785e-07 7.859969092e-07 3.471808999e-09 
6.639347378e-06 5.890289101e-06 4.018369542e-06 9.556506525e-07 8.218336965e-07 3.471808999e-09 
7.019272743e-06 6.210937954e-06 4.025001674e-06 9.962337677e-07 7.726874287e-07 0 
7.136507195e-06 6.49706973e-06 4.129776633e-06 1.094612758e-06 6.773941631e-07 0 
7.497359028e-06 6.804330821e-06 4.026064484e-06 1.188014413e-06 6.615111618e-07 0 
7.438163591e-06 7.17261342e-06 4.076110469e-06 1.151749156e-06 7.293941979e-07 0 
7.509477005e-06 7.191400787e-06 4.18368612e-06 1.125733807e-06 7.540501445e-07 0 
7.815600059e-06 7.81835115e-06 3.863058087e-06 1.100336281e-06 7.476583132e-07 0 
8.028910218e-06 8.234934025e-06 3.814472945e-06 1.185265838e-06 7.326908319e-07 0 
8.04739102e-06 8.062044019e-06 3.77283147e-06 1.244584025e-06 7.6788943e-07 0 
8.124739192e-06 8.022578121e-06 3.771365885e-06 1.25836602e-06 8.173098698e-07 0 
8.275102638e-06 7.92058732e-06 3.794764975e-06 1.287275528e-06 8.39691024e-07 2.742684556e-09 
8.18188177e-06 7.503607256e-06 3.770720014e-06 1.293999259e-06 7.979061171e-07 2.742684556e-09 
8.036734796e-06 7.666099853e-06 3.81569732e-06 1.316919176e-06 8.150240904e-07 2.742684556e-09 
7.807654129e-06 7.224900336e-06 3.999410215e-06 1.352640506e-06 8.661535763e-07 2.742684556e-09 
7.773156865e-06 6.995912697e-06 4.075317098e-06 1.273763701e-06 8.943582982e-07 3.850920979e-09 
7.657003087e-06 7.020879951e-06 4.276955419e-06 1.300623077e-06 9.117292166e-07 3.850920979e-09 
7.760221836e-06 7.156154295e-06 4.257761832e-06 1.314308455e-06 9.226560402e-07 3.850920979e-09 
7.730770968e-06 7.153959684e-06 4.34652832e-06 1.256946315e-06 9.102830307e-07 1.108236423e-09 
8.132162228e-06 7.305385809e-06 4.298921762e-06 1.293556368e-06 9.320021945e-07 1.108236423e-09 
8.529104889e-06 7.195057736e-06 4.247576369e-06 1.265062289e-06 9.124454274e-07 1.108236423e-09 
8.485985615e-06 7.184121062e-06 4.176504685e-06 1.287666302e-06 8.66631938e-07 1.108236423e-09 
8.446446762e-06 7.358311905e-06 4.051819912e-06 1.334046406e-06 8.288459169e-07 0 
8.558306555e-06 7.808880127e-06 3.878385119e-06 1.409824303e-06 7.98406867e-07 0 
8.504842559e-06 7.840581345e-06 3.745217197e-06 1.482170433e-06 7.738187427e-07 0 
8.438338487e-06 8.197459725e-06 3.692552484e-06 1.547812417e-06 7.773039264e-07 0 
8.255705714e-06 8.365851435e-06 3.783853507e-06 1.594882877e-06 7.43857007e-07 0 
8.196782671e-06 8.715071869e-06 3.795780361e-06 1.695979628e-06 8.208606589e-07 0 
8.242773479e-06 9.069166221e-06 3.698530983e-06 1.725431015e-06 8.491106282e-07 0 
8.388515198e-06 9.378935049e-06 3.580277085e-06 1.773553387e-06 8.529800734e-07 0 
8.468522927e-06 9.140434486e-06 3.523924241e-06 1.703437062e-06 8.695273794e-07 0 
8.60273849e-06 9.195196331e-06 3.517018058e-06 1.677394558e-06 9.158711042e-07 0 
8.788044657e-06 9.124634354e-06 3.370980591e-06 1.690311024e-06 9.523570839e-07 0 
8.922355976e-06 9.380987129e-06 3.193162781e-06 1.684862484e-06 1.00535442e-06 0 
8.976583168e-06 9.652994907e-06 2.972948713e-06 1.669805524e-06 9.239358698e-07 0 
9.094755504e-06 9.75054445e-06 2.920848244e-06 1.669460143e-06 8.882844164e-07 0 
9.122141689e-06 9.777292429e-06 2.870187148e-06 1.671217953e-06 8.87498613e-07 5.219880718e-10 
9.07748316e-06 1.019194432e-05 2.84745397e-06 1.720526776e-06 8.793943493e-07 5.219880718e-10 
9.317072129e-06 1.032274473e-05 2.761592603e-06 1.753944567e-06 8.254336957e-07 5.219880718e-10 
9.531534618e-06 1.088053055e-05 2.746207818e-06 1.783670038e-06 7.993283394e-07 5.219880718e-10 
9.506293152e-06 1.081030808e-05 2.731871876e-06 1.799394113e-06 7.823190669e-07 5.219880718e-10 
9.571538872e-06 1.104399962e-05 2.718039371e-06 1.808858688e-06 8.005803969e-07 5.219880718e-10 
9.496025996e-06 1.112506899e-05 2.750295607e-06 1.837654817e-06 8.287959758e-07 5.219880718e-10 
9.622478501e-06 1.122348398e-05 2.802572128e-06 1.900761764e-06 8.403494982e-07 4.420443186e-09 
9.58232522e-06 1.116534687e-05 2.789135156e-06 1.948718039e-06 8.63180633e-07 4.420443186e-09 
9.501140604e-06 1.109998071e-05 2.811850663e-06 1.901298252e-06 8.778335346e-07 4.420443186e-09 
9.387751821e-06 1.106822557e-05 2.914933605e-06 1.944566748e-06 8.809284152e-07 4.420443186e-09 
9.400806058e-06 1.111490097e-05 3.020118259e-06 1.980697415e-06 8.631592924e-07 4.420443186e-09 
9.385833956e-06 1.085065898e-05 3.17727118e-06 2.005020243e-06 8.362292354e-07 4.420443186e-09 
9.530043306e-06 1.10685639e-05 3.211572708e-06 2.076941428e-06 8.427793919e-07 4.420443186e-09 
9.701783321e-06 1.110215297e-05 3.222953118e-06 2.066372937e-06 8.512533084e-07 0 
9.960364228e-06 1.122091648e-05 3.330849365e-06 2.0573005e-06 8.330687657e-07 0 
9.998928622e-06 1.156316713e-05 3.416787065e-06 2.112518392e-06 8.228963679e-07 0 
1.006520662e-05 1.151280581e-05 3.465277392e-06 2.141896857e-06 8.362667034e-07 0 
1.01007333e-05 1.176510822e-05 3.453107833e-06 2.133427967e-06 8.454960201e-07 0 
1.013407018e-05 1.180944348e-05 3.439061272e-06 2.165811078e-06 8.940765253e-07 0 
1.026188108e-05 1.16436973e-05 3.423162493e-06 2.159425419e-06 9.006613725e-07 0 
1.0170464e-05 1.188717449e-05 3.568395381e-06 2.183552007e-06 8.983088021e-07 0 
1.034533268e-05 1.228774363e-05 3.612520556e-06 2.259112372e-06 9.430298097e-07 0 
1.04014754e-05 1.225627758e-05 3.683343298e-06 2.321912072e-06 9.817655788e-07 2.656790026e-10 
1.052990137e-05 1.251652105e-05 3.816083108e-06 2.37673102e-06 9.979131213e-07 2.656790026e-10 
1.060737512e-05 1.260538128e-05 3.951704847e-06 2.434245679e-06 1.035218442e-06 2.656790026e-10 
1.071059147e-05 1.278017628e-05 4.064227889e-06 2.463260963e-06 1.037462604e-06 2.656790026e-10 
1.07189392e-05 1.286987221e-05 4.196473778e-06 2.497509286e-06 1.054115582e-06 2.656790026e-10 
1.080734039e-05 1.294459435e-05 4.197013173e-06 2.536288743e-06 1.057203186e-06 2.656790026e-10 
1.057718159e-05 1.258366449e-05 4.315972222e-06 2.533933671e-06 1.023597609e-06 2.656790026e-10 
1.061811314e-05 1.273142477e-05 4.426987289e-06 2.549318391e-06 1.028787559e-06 0 
1.046602067e-05 1.252954735e-05 4.449203451e-06 2.562655547e-06 1.010136194e-06 0 
1.051419427e-05 1.270189503e-05 4.535047992e-06 2.634568903e-06 1.016929356e-06 0 
1.047857196e-05 1.287946504e-05 4.707050721e-06 2.734001522e-06 1.01461129e-06 6.168395318e-10 
1.046186909e-05 1.29548233e-05 4.89277649e-06 2.721760081e-06 1.00288295e-06 6.168395318e-10 
1.047778837e-05 1.282579654e-05 5.064311803e-06 2.763464961e-06 1.009039303e-06 6.168395318e-10 
1.051250768e-05 1.289542135e-05 5.151976438e-06 2.794182495e-06 1.056330372e-06 6.168395318e-10 
1.046482989e-05 1.320055877e-05 5.277624106e-06 2.905107717e-06 1.04606294e-06 6.168395318e-10 
1.048632021e-05 1.322892383e-05 5.354627904e-06 2.957075172e-06 1.068944154e-06 6.168395318e-10 
1.061371118e-05 1.321350776e-05 5.418075814e-06 2.982972644e-06 1.069884393e-06 6.168395318e-10 
1.063525698e-05 1.338413248e-05 5.475092101e-06 3.045249319e-06 1.099983202e-06 0 
1.072083446e-05 1.347339535e-05 5.4280455e-06 3.147958458e-06 1.116721608e-06 0 
1.07172947e-05 1.35359747e-05 5.440333682e-06 3.164726715e-06 1.13449216e-06 0 
1.08996237e-05 1.387087676e-05 5.612182382e-06 3.238108872e-06 1.133389463e-06 0 
1.099881657e-05 1.380022072e-05 5.593567104e-06 3.217860337e-06 1.148523292e-06 0 
1.115171602e-05 1.388893088e-05 5.670723697e-06 3.192396629e-06 1.170681328e-06 2.446261447e-10 
1.115714388e-05 1.396899955e-05 5.737054185e-06 3.290147301e-06 1.190850721e-06 2.446261447e-10 
1.134150014e-05 1.36933178e-05 5.707228086e-06 3.240118336e-06 1.207463242e-06 9.102402483e-10 
1.124650459e-05 1.359819687e-05 5.767942899e-06 3.231027969e-06 1.220876535e-06 9.102402483e-10 
1.118793054e-05 1.362651892e-05 5.856923443e-06 3.226320847e-06 1.222751929e-06 9.102402483e-10 
1.123486202e-05 1.343901996e-05 5.825336692e-06 3.223830488e-06 1.220239109e-06 9.102402483e-10 
1.114683229e-05 1.33272797e-05 5.841996751e-06 3.276719651e-06 1.233193822e-06 1.128526526e-09 
1.10546741e-05 1.330614266e-05 5.877909838e-06 3.32411329e-06 1.215701656e-06 1.0660643e-09 
1.101569017e-05 1.312438495e-05 5.942431601e-06 3.279984704e-06 1.212536923e-06 1.0660643e-09 
1.093390646e-05 1.324369844e-05 5.998639218e-06 3.323668515e-06 1.192266479e-06 7.453064991e-10 
1.103139441e-05 1.33545422e-05 6.016285105e-06 3.396946892e-06 1.180849154e-06 7.453064991e-10 
1.098409471e-05 1.330789045e-05 5.997694838e-06 3.482971319e-06 1.1819169e-06 7.453064991e-10 
1.085507224e-05 1.316094404e-05 6.007402005e-06 3.444178154e-06 1.180090538e-06 7.453064991e-10 
1.084289709e-05 1.308024132e-05 6.065104117e-06 3.438653623e-06 1.176926941e-06 5.270202211e-10 
1.080660695e-05 1.327787075e-05 6.27993703e-06 3.463585602e-06 1.200791806e-06 5.23012205e-10 
1.080666958e-05 1.33972101e-05 6.290839208e-06 3.473844637e-06 1.206816445e-06 7.025066719e-10 
1.07392425e-05 1.329232756e-05 6.307876577e-06 3.442535184e-06 1.213504723e-06 3.576503696e-10 
1.065627358e-05 1.314621009e-05 6.314244144e-06 3.400834463e-06 1.225204382e-06 7.206223396e-10 
1.08296312e-05 1.327528974e-05 6.323759408e-06 3.396768437e-06 1.228737184e-06 7.206223396e-10 
1.087512425e-05 1.348278342e-05 6.321645417e-06 3.535032322e-06 1.246975476e-06 7.206223396e-10 
1.087839584e-05 1.371071539e-05 6.455518165e-06 3.627032551e-06 1.247162069e-06 7.206223396e-10 
1.097347298e-05 1.369187911e-05 6.343491675e-06 3.718618798e-06 1.227091876e-06 5.424664368e-10 
1.096318686e-05 1.370116648e-05 6.503304056e-06 3.721726379e-06 1.216306324e-06 3.629719699e-10 
1.105023031e-05 1.409708187e-05 6.746446746e-06 3.879305041e-06 1.232317995e-06 3.629719699e-10 
1.112368747e-05 1.433591894e-05 6.888108991e-06 3.92331942e-06 1.229664593e-06 1.384395773e-10 
1.099524538e-05 1.444262827e-05 7.049317446e-06 3.970440925e-06 1.224413284e-06 1.384395773e-10 
1.100096324e-05 1.464083029e-05 7.319177907e-06 3.997263353e-06 1.231980686e-06 1.384395773e-10 
1.102705976e-05 1.502481518e-05 7.425612044e-06 3.993060903e-06 1.252142982e-06 1.384395773e-10 
1.101961165e-05 1.506681149e-05 7.548110521e-06 3.994585411e-06 1.259596047e-06 2.495508324e-10 
1.089819463e-05 1.499723151e-05 7.516141263e-06 4.104921378e-06 1.259987796e-06 4.674346228e-10 
1.082365699e-05 1.476608538e-05 7.43418702e-06 4.068933062e-06 1.25150299e-06 4.674346228e-10 
1.074556388e-05 1.468610442e-05 7.341083671e-06 4.111161226e-06 1.271748667e-06 4.306361696e-10 
1.072654582e-05 1.444791867e-05 7.318629936e-06 4.109784446e-06 1.270730715e-06 4.306361696e-10 
1.062104275e-05 1.418620286e-05 7.231181111e-06 4.103938019e-06 1.25463464e-06 4.306361696e-10 
1.060596125e-05 1.361904248e-05 7.165454982e-06 4.128182289e-06 1.232635148e-06 4.306361696e-10 
1.044717387e-05 1.320047081e-05 7.144048076e-06 4.146682191e-06 1.226217868e-06 9.243687086e-10 
1.045537777e-05 1.312701716e-05 7.180871372e-06 4.062847081e-06 1.220632108e-06 7.064849182e-10 
1.035277988e-05 1.304756864e-05 7.283000286e-06 4.177177191e-06 1.223395819e-06 7.064849182e-10 
1.042623925e-05 1.289646064e-05 7.562734741e-06 4.271232586e-06 1.201218262e-06 6.048437941e-10 
1.042826859e-05 1.28342017e-05 7.71191344e-06 4.422113599e-06 1.215896012e-06 6.048437941e-10 
1.040910515e-05 1.272910984e-05 7.808476052e-06 4.556206445e-06 1.221172511e-06 6.048437941e-10 
1.031173815e-05 1.261603601e-05 7.90174142e-06 4.660374251e-06 1.23987052e-06 6.048437941e-10 
1.024062866e-05 1.250632275e-05 7.978965316e-06 4.770337617e-06 1.241019618e-06 0 
1.015648611e-05 1.226146313e-05 8.167790838e-06 4.990035385e-06 1.238550112e-06 0 
1.014334599e-05 1.210979852e-05 8.383053293e-06 5.165057766e-06 1.229273023e-06 0 
1.00058847e-05 1.176624028e-05 8.401745617e-06 5.209522182e-06 1.225285051e-06 0 
9.837432247e-06 1.158948869e-05 8.596357085e-06 5.131583683e-06 1.202414572e-06 0 
9.777026597e-06 1.139307655e-05 8.616001131e-06 5.152929914e-06 1.179075119e-06 0 
9.779837715e-06 1.114368972e-05 8.628848263e-06 5.124161622e-06 1.146745197e-06 0 
9.780124336e-06 1.114916826e-05 8.694735958e-06 5.127388444e-06 1.139688168e-06 0 
9.838184919e-06 1.116171448e-05 8.704140003e-06 5.052997559e-06 1.153147114e-06 1.240740605e-10 
9.807217144e-06 1.096923591e-05 8.705406019e-06 4.816444549e-06 1.169710881e-06 5.249800991e-10 
9.743270571e-06 1.106218614e-05 8.687577714e-06 4.791541154e-06 1.155857701e-06 6.533209608e-10 
9.813479794e-06 1.096400657e-05 8.685116102e-06 4.755914948e-06 1.164081352e-06 6.533209608e-10 
9.818266075e-06 1.091476055e-05 8.67606611e-06 4.602128229e-06 1.15190541e-06 8.882787601e-10 
9.84234105e-06 1.087458492e-05 8.818969166e-06 4.524694954e-06 1.161005441e-06 1.241676642e-09 
9.909938464e-06 1.072846966e-05 9.100389824e-06 4.431745115e-06 1.191328709e-06 1.241676642e-09 
9.915257579e-06 1.046187429e-05 9.172058006e-06 4.488167568e-06 1.17840487e-06 1.117602582e-09 
9.936251185e-06 1.028168117e-05 9.15783195e-06 4.495060564e-06 1.164158432e-06 7.166965434e-10 
9.822812249e-06 9.84898153e-06 9.314593756e-06 4.356947297e-06 1.153762501e-06 5.883556816e-10 
9.722343098e-06 9.536163816e-06 9.462416918e-06 4.33119281e-06 1.146344338e-06 5.883556816e-10 
9.701029999e-06 9.205053565e-06 9.646334157e-06 4.240510634e-06 1.148797878e-06 3.533978824e-10 
9.623657336e-06 9.04139584e-06 9.803309695e-06 4.18569646e-06 1.129196302e-06 0 
9.510023769e-06 8.840051513e-06 9.688924495e-06 4.191411985e-06 1.088257347e-06 2.381262965e-10 
9.433083635e-06 8.684750485e-06 9.782221371e-06 4.072904955e-06 1.070403138e-06 2.381262965e-10 
9.340430422e-06 8.477112325e-06 9.7474853e-06 4.015818182e-06 1.043061031e-06 2.381262965e-10 
9.365277687e-06 8.388651362e-06 9.543585163e-06 4.050908306e-06 1.029073985e-06 2.381262965e-10 
9.356221199e-06 8.319311226e-06 9.171377704e-06 4.06859395e-06 9.987456175e-07 2.381262965e-10 
9.193928236e-06 8.258698732e-06 8.863763729e-06 4.11268739e-06 9.941393192e-07 2.381262965e-10 
9.063599984e-06 8.18558978e-06 8.632579271e-06 4.204563603e-06 9.947842971e-07 2.381262965e-10 
8.979530321e-06 8.051794014e-06 8.629072909e-06 4.194872417e-06 1.018284763e-06 0 
8.905743276e-06 8.048084835e-06 8.557699792e-06 4.235533327e-06 1.021613254e-06 0 
8.830231179e-06 7.964508378e-06 8.562572345e-06 4.278091442e-06 1.015117334e-06 0 
8.812468747e-06 7.967404729e-06 8.8843352e-06 4.311946213e-06 1.039088001e-06 2.374577677e-10 
8.823639161e-06 7.987514047e-06 9.135177087e-06 4.418203064e-06 1.056031709e-06 3.40541587e-10 
8.841723944e-06 7.847520335e-06 9.286343811e-06 4.487674557e-06 1.057728095e-06 3.40541587e-10 
8.879578672e-06 7.583484603e-06 9.321713021e-06 4.46087675e-06 1.056136918e-06 3.40541587e-10 
8.793344283e-06 7.391064758e-06 9.108755096e-06 4.371119335e-06 1.015026929e-06 3.40541587e-10 
8.701467518e-06 7.176790015e-06 8.98885602e-06 4.32615866e-06 9.876582275e-07 4.296382694e-10 
8.652880751e-06 6.933328093e-06 8.952614735e-06 4.282162698e-06 9.808011652e-07 4.296382694e-10 
8.602893104e-06 6.675643233e-06 8.79637199e-06 4.258910492e-06 9.748059061e-07 1.921805017e-10 
8.522860818e-06 6.454079799e-06 8.81784529e-06 4.18952579e-06 9.703422523e-07 8.909668241e-11 
8.479057344e-06 6.281397613e-06 8.954177377e-06 4.1160724e-06 9.579048391e-07 8.909668241e-11 
8.4085806e-06 6.142929968e-06 9.033733997e-06 3.98693198e-06 9.427126234e-07 1.676979428e-10 
8.438623939e-06 5.953356647e-06 9.188082783e-06 3.927069006e-06 9.390669301e-07 2.40865177e-10 
8.407439964e-06 5.683969968e-06 9.192011021e-06 3.792613078e-06 9.360455887e-07 1.517684946e-10 
8.391227961e-06 5.549039348e-06 9.17534544e-06 3.652868827e-06 9.321478761e-07 2.901800942e-10 
8.315805774e-06 5.373200241e-06 9.016964863e-06 3.505374252e-06 9.150576261e-07 2.901800942e-10 
8.209254312e-06 5.121474974e-06 8.808569224e-06 3.313876537e-06 9.019032713e-07 2.901800942e-10 
8.114791984e-06 4.945983619e-06 8.499358436e-06 3.186055177e-06 8.911909747e-07 3.408621123e-10 
8.050962086e-06 4.776662666e-06 8.303295674e-06 3.119398765e-06 8.952061989e-07 3.106042169e-10 
7.993773709e-06 4.598118461e-06 8.090512503e-06 3.052657803e-06 8.91301795e-07 2.374369828e-10 
7.908697431e-06 4.429377961e-06 7.874281826e-06 2.946410827e-06 8.886948584e-07 3.672825774e-10 
7.785172134e-06 4.283576605e-06 7.68449185e-06 2.871880042e-06 8.816712937e-07 2.288709777e-10 
7.684792178e-06 4.144343555e-06 7.583681314e-06 2.804923594e-06 8.71512855e-07 2.679230449e-10 
7.625628444e-06 4.050797803e-06 7.474869043e-06 2.785819821e-06 8.71023352e-07 3.039185253e-10 
7.564538464e-06 4.004681354e-06 7.500857139e-06 2.786935413e-06 8.70835314e-07 3.257119376e-10 
7.475447286e-06 3.95473106e-06 7.484702954e-06 2.782350098e-06 8.771200685e-07 3.472870245e-10 
7.333157035e-06 3.886639726e-06 7.412958634e-06 2.775291055e-06 8.811964887e-07 3.472870245e-10 
7.241742099e-06 3.812847743e-06 7.400666683e-06 2.821222584e-06 8.82773041e-07 2.51665494e-10 
