7.767917154e-08 1.023727347e-07 3.791249625e-08 2.061457294e-08 2.526813869e-08 9.463551942e-09 3.531851478e-09 0 2.399848986e-09 2.315385905e-08 
7.091127472e-08 9.066612527e-08 4.085152199e-08 2.525959584e-08 2.372168595e-08 7.570841554e-09 2.825481182e-09 0 1.919879189e-09 2.203026224e-08 
5.909272893e-08 8.567098764e-08 3.548806108e-08 2.393991538e-08 1.976807162e-08 9.199286814e-09 2.354567652e-09 1.445126093e-09 1.599899324e-09 2.124880405e-08 
6.273394553e-08 9.639004287e-08 3.283494518e-08 2.051992747e-08 2.419388271e-08 7.885102983e-09 2.018200845e-09 2.446983061e-09 1.371342278e-09 2.304647482e-08 
6.360842875e-08 1.023277691e-07 3.34297608e-08 3.069232766e-08 2.751859185e-08 6.065174141e-09 0 2.446983061e-09 2.479578701e-09 2.102827398e-08 
6.191741215e-08 8.112921078e-08 3.626176235e-08 3.132632617e-08 3.191459795e-08 7.164175665e-09 0 2.446983061e-09 4.677581751e-09 2.762228313e-08 
7.434770057e-08 8.816990769e-08 3.397974372e-08 3.455694803e-08 2.399688803e-08 8.200033034e-09 0 5.554555165e-09 5.713439119e-09 2.670947552e-08 
6.801228025e-08 8.013438395e-08 3.03870077e-08 3.517450407e-08 1.851151892e-08 7.775007305e-09 0 5.554555165e-09 6.234729939e-09 1.848142211e-08 
7.866817953e-08 8.43450597e-08 2.528859154e-08 3.696822099e-08 1.922900569e-08 9.386313187e-09 8.056529412e-10 5.554555165e-09 1.026299464e-08 1.597629711e-08 
8.198006185e-08 7.981415554e-08 2.653382377e-08 4.111462662e-08 1.922900569e-08 6.908954171e-09 8.056529412e-10 4.315875657e-09 1.357487697e-08 1.349893809e-08 
7.582222342e-08 6.969431356e-08 2.510474939e-08 4.703982321e-08 1.197918437e-08 6.908954171e-09 2.780718386e-09 7.057702993e-09 1.357487697e-08 2.347871485e-08 
6.409494599e-08 6.904939959e-08 1.930344145e-08 4.757087778e-08 1.035069592e-08 7.236812292e-09 2.780718386e-09 7.057702993e-09 1.246664055e-08 2.941548719e-08 
5.437734631e-08 5.878815098e-08 1.655008606e-08 5.067106201e-08 1.052410996e-08 6.137810768e-09 2.780718386e-09 7.057702993e-09 1.209640565e-08 2.739089818e-08 
5.078931561e-08 5.578108337e-08 1.579192783e-08 4.799282089e-08 1.037247837e-08 5.101953399e-09 2.780718386e-09 3.950130889e-09 1.194477406e-08 4.035102157e-08 
5.986026658e-08 6.419922016e-08 1.468240786e-08 4.639369067e-08 1.350493089e-08 4.155636851e-09 3.563831516e-09 3.950130889e-09 1.083525409e-08 4.50497006e-08 
4.783280109e-08 6.839947174e-08 1.575919655e-08 4.811965379e-08 1.098106863e-08 2.544330968e-09 2.758178574e-09 3.950130889e-09 6.806989385e-09 5.553094289e-08 
4.944259656e-08 7.24624155e-08 2.393892037e-08 4.641756693e-08 1.508246696e-08 4.184890276e-09 2.758178574e-09 4.770410543e-09 5.135666368e-09 6.701485842e-08 
5.587113045e-08 8.124351782e-08 2.851056642e-08 4.543386264e-08 2.064164573e-08 5.420263349e-09 1.400799667e-09 1.437966191e-09 5.753352905e-09 5.220186746e-08 
5.20461906e-08 7.820490262e-08 3.238040502e-08 4.136178079e-08 2.130439951e-08 5.234906857e-09 1.400799667e-09 1.437966191e-09 8.112327381e-09 5.098304407e-08 
5.590451632e-08 9.217915827e-08 4.070016946e-08 4.339233785e-08 1.726171349e-08 5.761640974e-09 1.400799667e-09 7.758775717e-09 9.444963986e-09 5.326116741e-08 
5.436444234e-08 8.967152608e-08 4.077269202e-08 4.041714119e-08 2.199455186e-08 6.885053829e-09 1.400799667e-09 9.443895063e-09 8.560738214e-09 4.777833849e-08 
5.725981365e-08 8.989640981e-08 4.276136981e-08 4.144237518e-08 2.070996e-08 9.194879556e-09 1.541616866e-09 9.905860227e-09 9.163520546e-09 4.95471717e-08 
6.223001847e-08 8.284288201e-08 4.285360435e-08 3.569411236e-08 2.270069697e-08 1.098787058e-08 1.541616866e-09 9.905860227e-09 1.095651157e-08 4.713438884e-08 
6.023863617e-08 8.518914894e-08 3.922267768e-08 3.428878901e-08 2.152959414e-08 1.051942942e-08 1.541616866e-09 1.611828947e-08 9.902011338e-09 4.385530009e-08 
4.844804945e-08 6.976470195e-08 3.647921761e-08 3.272615937e-08 1.822299039e-08 1.2662919e-08 9.239303291e-10 1.831632163e-08 1.097375613e-08 5.511817491e-08 
5.077359644e-08 7.704579324e-08 3.437120912e-08 3.03404426e-08 1.586401591e-08 1.030394452e-08 9.239303291e-10 1.883830971e-08 9.658757794e-09 5.875203511e-08 
4.720798235e-08 6.756454038e-08 2.96305634e-08 2.969210738e-08 1.922698711e-08 1.561176813e-08 2.868782989e-09 1.251750018e-08 7.956992462e-09 6.357360708e-08 
4.991977174e-08 7.067745551e-08 2.638865862e-08 3.956162306e-08 1.402717187e-08 1.574010192e-08 4.537778597e-09 1.291862541e-08 8.791490266e-09 5.652809116e-08 
4.153098595e-08 6.592933184e-08 2.771949476e-08 4.406503835e-08 1.309100612e-08 1.388612365e-08 3.613848268e-09 1.336835515e-08 7.405594804e-09 6.328015546e-08 
4.030867278e-08 6.285603454e-08 3.049919352e-08 5.139809568e-08 1.085621114e-08 1.391189859e-08 4.52323125e-09 1.382304664e-08 9.704827228e-09 6.021330228e-08 
4.151994666e-08 6.703255094e-08 2.94487515e-08 5.294365936e-08 8.846264388e-09 1.458047794e-08 5.443579999e-09 9.551384001e-09 9.118768153e-09 6.581370674e-08 
5.185890168e-08 6.652602126e-08 3.469110561e-08 5.857087818e-08 7.067693668e-09 1.167561958e-08 5.917584296e-09 6.735665295e-09 7.903341124e-09 5.597284477e-08 
4.965509908e-08 5.978592504e-08 3.690346644e-08 5.712932248e-08 7.871410571e-09 1.207747803e-08 8.32873494e-09 9.026686478e-09 6.859364981e-09 5.324705413e-08 
5.533212491e-08 6.790770257e-08 3.331506956e-08 5.286296429e-08 5.543061883e-09 6.633259466e-09 9.506595543e-09 1.332041706e-08 6.571742991e-09 4.391997356e-08 
5.632392178e-08 7.189284139e-08 3.883610462e-08 4.878122515e-08 1.020539926e-08 5.381512823e-09 8.684197647e-09 1.123417248e-08 6.160544043e-09 4.522616986e-08 
7.23659715e-08 7.984852145e-08 4.309934073e-08 4.490061681e-08 1.407419781e-08 6.120788733e-09 1.6253312e-08 1.191597535e-08 8.550790774e-09 3.798221001e-08 
6.855919058e-08 8.427598479e-08 4.432736413e-08 4.388838068e-08 1.638085328e-08 4.30202277e-09 1.74149393e-08 1.456779928e-08 6.87474582e-09 3.643228741e-08 
7.317970636e-08 8.033450984e-08 4.171513014e-08 4.522952501e-08 1.680851766e-08 3.8093384e-09 3.031172542e-08 1.551378924e-08 7.211749103e-09 2.869311531e-08 
6.596627752e-08 8.128606461e-08 3.623912624e-08 4.655171918e-08 1.670338036e-08 4.073068105e-09 5.086313948e-08 2.030906047e-08 8.582079777e-09 3.022203846e-08 
6.813105813e-08 8.388543853e-08 3.633732984e-08 5.280055377e-08 2.123021038e-08 6.951546164e-09 5.870304065e-08 1.95462615e-08 8.992121841e-09 3.361694567e-08 
6.572217107e-08 7.368477029e-08 4.173522632e-08 5.38828715e-08 2.037583381e-08 6.561207006e-09 6.3357108e-08 1.560602095e-08 7.821104399e-09 5.531223251e-08 
6.459655464e-08 6.407261769e-08 3.905078419e-08 5.025894824e-08 1.631833243e-08 9.286766721e-09 6.966510467e-08 1.662810584e-08 7.738500507e-09 5.729435745e-08 
5.934349088e-08 5.623709955e-08 3.162294921e-08 4.985591977e-08 1.466459979e-08 1.028037585e-08 6.928754002e-08 1.753601667e-08 8.475014595e-09 5.725958603e-08 
6.383709662e-08 5.938647364e-08 2.713789942e-08 4.50964467e-08 1.594450346e-08 1.090210671e-08 7.281210758e-08 1.50512321e-08 8.234894037e-09 5.536222959e-08 
6.440853641e-08 5.793589354e-08 2.69863234e-08 4.609583521e-08 1.717125588e-08 1.277255045e-08 6.382265789e-08 1.230973301e-08 1.04726563e-08 5.702046733e-08 
6.776872752e-08 5.742573147e-08 2.71625045e-08 4.220347602e-08 2.109299966e-08 1.32607053e-08 5.56690724e-08 8.433878453e-09 1.138657134e-08 6.081192007e-08 
6.5724694e-08 5.464891371e-08 2.708138133e-08 3.869387401e-08 1.787968231e-08 9.980368785e-09 5.267709316e-08 8.500897732e-09 1.188391335e-08 5.269837842e-08 
7.006253406e-08 6.429197543e-08 2.348496927e-08 3.66487993e-08 2.227329318e-08 9.980368785e-09 5.878525451e-08 9.564238544e-09 1.556767344e-08 3.85788721e-08 
7.001250373e-08 7.083704188e-08 2.072502474e-08 4.003385686e-08 2.470503522e-08 7.254809071e-09 5.853831401e-08 8.807832654e-09 1.655537352e-08 4.102310663e-08 
7.139576701e-08 7.29056957e-08 2.311093044e-08 3.898032576e-08 2.848182947e-08 8.134323183e-09 6.208562705e-08 8.351921789e-09 1.803098274e-08 5.042349414e-08 
7.121032855e-08 6.992246782e-08 2.525807741e-08 3.909757597e-08 2.809678864e-08 1.116880214e-08 6.997232254e-08 8.187217158e-09 1.905410845e-08 5.389645524e-08 
7.441621008e-08 6.894854719e-08 2.62194227e-08 3.733785801e-08 2.761192418e-08 1.045822667e-08 7.162333101e-08 9.311581125e-09 1.961419452e-08 5.076994082e-08 
8.010226742e-08 7.178071166e-08 2.912113636e-08 3.632607307e-08 2.685879049e-08 1.182648773e-08 7.125058435e-08 8.863828084e-09 2.039342162e-08 5.133833847e-08 
8.201968273e-08 7.344767233e-08 2.86612868e-08 3.380100111e-08 2.934006968e-08 1.270239412e-08 7.14367161e-08 8.936364601e-09 2.189478021e-08 5.962797189e-08 
7.734163633e-08 6.710150251e-08 2.839939902e-08 3.401492193e-08 2.851144946e-08 1.320497892e-08 6.860863928e-08 1.204279705e-08 2.14778213e-08 5.951055978e-08 
8.201213118e-08 6.515643136e-08 3.313489851e-08 3.31772565e-08 2.690315564e-08 1.584145485e-08 6.961041318e-08 1.309535601e-08 2.173131186e-08 5.865664323e-08 
7.578190164e-08 6.747794704e-08 3.636690339e-08 3.665207414e-08 2.43702266e-08 1.374445843e-08 6.372780145e-08 1.299235865e-08 1.785737945e-08 5.108541196e-08 
8.191513398e-08 7.12613709e-08 3.88654711e-08 3.375901666e-08 2.400374896e-08 1.102817212e-08 5.987974358e-08 1.465016035e-08 1.630306188e-08 5.334253065e-08 
7.924516002e-08 7.33880385e-08 4.05456443e-08 3.305099991e-08 2.314752694e-08 1.037080932e-08 5.987786521e-08 1.47191977e-08 1.501872886e-08 5.460472354e-08 
8.054974389e-08 7.342611141e-08 3.956551505e-08 3.122674081e-08 2.788975666e-08 8.136646658e-09 5.349856228e-08 1.640745761e-08 1.292120074e-08 5.089380955e-08 
8.244813949e-08 7.50090976e-08 4.372399738e-08 3.609437574e-08 2.943861853e-08 8.626822621e-09 5.766505749e-08 1.763289743e-08 1.529374633e-08 4.647808031e-08 
8.943161082e-08 8.803740518e-08 5.045975878e-08 3.941338024e-08 2.748406518e-08 8.124237822e-09 5.124302709e-08 1.600640572e-08 1.550307121e-08 4.420928335e-08 
8.515490484e-08 8.71881178e-08 4.695184229e-08 4.095636947e-08 2.819451009e-08 7.759742341e-09 5.100153341e-08 1.667615062e-08 1.562517087e-08 4.222310425e-08 
8.312307744e-08 7.883743334e-08 4.456495312e-08 3.832666755e-08 2.590840888e-08 7.570188952e-09 5.265942247e-08 1.60364783e-08 1.672069239e-08 4.174893929e-08 
7.363386954e-08 7.445258074e-08 4.149331393e-08 4.018962686e-08 2.537322378e-08 8.558448394e-09 4.93606654e-08 1.50234692e-08 1.700400925e-08 3.804544337e-08 
7.289535274e-08 6.918397537e-08 4.241630488e-08 4.151611017e-08 2.883544451e-08 8.273229689e-09 4.60144499e-08 1.703866381e-08 1.724055717e-08 3.870755094e-08 
6.883527906e-08 7.528137808e-08 4.413354e-08 4.380154144e-08 2.848810381e-08 9.960304645e-09 4.475643957e-08 1.99963959e-08 1.887120136e-08 3.638709245e-08 
6.786176446e-08 7.422661799e-08 3.975991929e-08 3.754128919e-08 2.598457779e-08 1.145724309e-08 4.043242921e-08 2.230723162e-08 1.565156081e-08 3.629074742e-08 
6.787518052e-08 6.666185826e-08 3.691050538e-08 3.630206967e-08 2.825621438e-08 1.375177007e-08 5.721317997e-08 2.043024981e-08 1.446996174e-08 3.334819506e-08 
7.101371072e-08 6.55143226e-08 3.838847234e-08 3.352007357e-08 2.948205971e-08 1.803495036e-08 5.912586509e-08 2.121560407e-08 1.453082734e-08 3.274255127e-08 
7.141839425e-08 6.858842028e-08 4.033507623e-08 3.302041612e-08 3.057767474e-08 1.847638423e-08 6.215214476e-08 2.211441119e-08 1.490850338e-08 3.058386357e-08 
7.842365639e-08 6.83514832e-08 4.440326989e-08 3.103027803e-08 3.365707687e-08 1.901641054e-08 6.389446204e-08 2.415394951e-08 1.499976435e-08 3.911961548e-08 
8.016443737e-08 7.755545488e-08 4.338895897e-08 3.120334797e-08 3.206737606e-08 2.011356707e-08 7.429801536e-08 2.419537237e-08 1.490954014e-08 3.459437486e-08 
7.989427888e-08 7.702227681e-08 4.353509324e-08 2.975053727e-08 2.941178755e-08 1.975507364e-08 8.020086842e-08 2.224378326e-08 1.352751574e-08 4.133566277e-08 
7.879335685e-08 7.651686776e-08 4.643094595e-08 3.25250983e-08 2.983293333e-08 2.03152026e-08 8.489420367e-08 1.972694446e-08 1.431928354e-08 4.413885942e-08 
7.285834666e-08 7.554410938e-08 4.44008949e-08 2.972385271e-08 3.023728239e-08 2.165224127e-08 8.140947269e-08 2.143082892e-08 1.474843079e-08 4.363531682e-08 
7.019193151e-08 8.109291321e-08 5.062640542e-08 2.699962539e-08 3.125775702e-08 1.771651587e-08 8.230659481e-08 2.56426527e-08 1.516644283e-08 4.408387788e-08 
7.497999986e-08 8.303404389e-08 5.234380041e-08 2.87951509e-08 3.226738724e-08 1.94080079e-08 8.369601038e-08 2.781295143e-08 1.478644686e-08 4.659761364e-08 
7.069730959e-08 8.685905734e-08 4.685092289e-08 3.008461543e-08 3.005348935e-08 1.947383461e-08 8.285833733e-08 2.901565566e-08 1.512003627e-08 4.117804535e-08 
6.844702075e-08 8.830080946e-08 5.022095958e-08 2.865076252e-08 3.505141345e-08 2.163936636e-08 8.604971466e-08 2.893837525e-08 1.657175705e-08 4.728532613e-08 
6.994889392e-08 8.341227341e-08 5.043515726e-08 2.990063004e-08 3.607130569e-08 2.225445732e-08 8.342468608e-08 2.961174138e-08 1.764757991e-08 4.479340759e-08 
7.655787623e-08 8.75451097e-08 4.888413128e-08 2.704701403e-08 3.929793024e-08 2.158591782e-08 8.456856853e-08 3.045343584e-08 1.966913337e-08 4.20043086e-08 
7.970560491e-08 8.551527283e-08 4.825571257e-08 3.100409339e-08 4.013769989e-08 2.328753875e-08 7.663743874e-08 3.139632732e-08 2.011203876e-08 4.258533539e-08 
7.784339319e-08 8.306112623e-08 4.8596835e-08 3.08722178e-08 4.181353321e-08 2.223855944e-08 7.734919651e-08 2.833730634e-08 2.028486001e-08 4.323567485e-08 
7.894799887e-08 8.211202994e-08 5.163129606e-08 2.861410639e-08 4.06524135e-08 2.074918396e-08 8.476941967e-08 2.93100495e-08 1.988846802e-08 3.896975238e-08 
